Timestamp,GEO_ID,Zip Code,Population,Total Tests,Positive CVD,Incidence Rate,5 Day Mean Incidence Rate,NAME,H006001,H006002,H006003,H006004,H006005,H006006,H006007,H006008
2020-04-01 12:35:56,8710000US3610001,10001,21102,265,113,0.5354942659463559,0.5354942659463559,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-03 18:56:56,8710000US3610001,10001,21102,304,136,0.6444886740593309,0.5899914700028434,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-04 18:32:26,8710000US3610001,10001,21102,321,146,0.6918775471519287,0.6239534957192051,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-05 17:30:00,8710000US3610001,10001,21102,337,158,0.7487441948630461,0.6551511705051654,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-07 18:35:58,8710000US3610001,10001,21102,364,170,0.8056108425741636,0.7226803146621172,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-08 18:03:33,8710000US3610001,10001,21102,384,178,0.8435219410482417,0.7468486399393421,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-09 17:31:46,8710000US3610001,10001,21102,408,191,0.9051274760686191,0.7989764003411998,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-10 17:41:39,8710000US3610001,10001,21102,429,197,0.9335607999241778,0.8719552649038006,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-11 17:36:46,8710000US3610001,10001,21102,435,201,0.9525163491612169,0.8880674817552838,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-12 18:22:47,8710000US3610001,10001,21102,448,211,0.9999052222538147,0.9067071051717056,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-13 17:55:07,8710000US3610001,10001,21102,462,221,1.0472940953464127,0.9469876473004137,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-14 17:13:18,8710000US3610001,10001,21102,480,231,1.0946829684390105,0.9888478185322085,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-15 15:13:46,8710000US3610001,10001,21102,502,238,1.127855179603829,1.0259691024547435,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-16 14:28:26,8710000US3610001,10001,21102,521,242,1.1468107288408682,1.0615107572741918,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-17 14:26:28,8710000US3610001,10001,21102,545,251,1.1894607146242062,1.1010014848513567,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-18 13:48:04,8710000US3610001,10001,21102,563,254,1.2036773765519857,1.1349635105677187,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-19 13:25:22,8710000US3610001,10001,21102,571,260,1.2321107004075442,1.1657662780779072,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-20 14:30:15,8710000US3610001,10001,21102,582,261,1.2368495877168042,1.1894607146242062,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-21 12:57:29,8710000US3610001,10001,21102,600,266,1.260544024263103,1.2115755220674187,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-22 14:28:25,8710000US3610001,10001,21102,603,268,1.2700217988816227,1.2406406975642121,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-23 13:14:42,8710000US3610001,10001,21102,636,277,1.3126717846649605,1.2526458787476702,"ZCTA5 10001, New York",11031,7609,771,36,1879,2,424,310
2020-04-01 12:35:56,8710000US3610002,10002,81410,542,250,0.3070875813782091,0.3070875813782091,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-03 18:56:56,8710000US3610002,10002,81410,651,317,0.3893870531875691,0.3482373172828891,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-04 18:32:26,8710000US3610002,10002,81410,684,341,0.4188674609998772,0.37178069852188517,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-05 17:30:00,8710000US3610002,10002,81410,718,360,0.44220611718462105,0.3893870531875691,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-07 18:35:58,8710000US3610002,10002,81410,792,405,0.49748188183269865,0.43698562830119153,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-08 18:03:33,8710000US3610002,10002,81410,836,421,0.5171354870409041,0.453015600049134,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-09 17:31:46,8710000US3610002,10002,81410,889,456,0.5601277484338534,0.48716373909839084,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-10 17:41:39,8710000US3610002,10002,81410,949,492,0.6043483601523155,0.5447733693649429,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-11 17:36:46,8710000US3610002,10002,81410,970,500,0.6141751627564181,0.558653728043238,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-12 18:22:47,8710000US3610002,10002,81410,1024,539,0.6620808254514188,0.5758915776112681,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-13 17:55:07,8710000US3610002,10002,81410,1045,554,0.6805060803341113,0.6063956106948368,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-14 17:13:18,8710000US3610002,10002,81410,1094,578,0.7099864881464193,0.6385374442124228,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-15 15:13:46,8710000US3610002,10002,81410,1203,645,0.7922859599557793,0.6772304794660772,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-16 14:28:26,8710000US3610002,10002,81410,1250,666,0.8180813167915489,0.7128526389059494,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-17 14:26:28,8710000US3610002,10002,81410,1297,685,0.8414199729762928,0.7507267739425952,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-18 13:48:04,8710000US3610002,10002,81410,1325,695,0.8537034762314213,0.7826638824059291,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-19 13:25:22,8710000US3610002,10002,81410,1358,712,0.8745854317651394,0.8150104409777672,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-20 14:30:15,8710000US3610002,10002,81410,1384,716,0.8794988330671908,0.8432624984645626,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-21 12:57:29,8710000US3610002,10002,81410,1419,729,0.8954673872988577,0.8604594030217423,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-22 14:28:25,8710000US3610002,10002,81410,1427,733,0.900380788600909,0.8807271833927043,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-23 13:14:42,8710000US3610002,10002,81410,1498,756,0.9286328460877041,0.8887114605085377,"ZCTA5 10002, New York",32925,13280,2589,142,12908,12,2909,1085
2020-04-01 12:35:56,8710000US3610003,10003,56024,379,161,0.28737683849778667,0.28737683849778667,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-03 18:56:56,8710000US3610003,10003,56024,438,191,0.34092531772097673,0.3141510781093817,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-04 18:32:26,8710000US3610003,10003,56024,464,198,0.35341996287305444,0.32724070636393926,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-05 17:30:00,8710000US3610003,10003,56024,490,210,0.3748393545623304,0.33914036841353706,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-07 18:35:58,8710000US3610003,10003,56024,543,230,0.4105383407111238,0.36993074396687137,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-08 18:03:33,8710000US3610003,10003,56024,563,238,0.42481793517064115,0.38090818220762535,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-09 17:31:46,8710000US3610003,10003,56024,597,253,0.45159217478223623,0.4030415536198772,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-10 17:41:39,8710000US3610003,10003,56024,622,264,0.47122661716407255,0.43954376695701847,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-11 17:36:46,8710000US3610003,10003,56024,636,267,0.4765814650863916,0.44695130658289306,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-12 18:22:47,8710000US3610003,10003,56024,662,279,0.49800085677566763,0.4554595649483555,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-13 17:55:07,8710000US3610003,10003,56024,678,285,0.5087105526203056,0.4718216002665525,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-14 17:13:18,8710000US3610003,10003,56024,692,290,0.517635299157504,0.4872911609310297,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-15 15:13:46,8710000US3610003,10003,56024,759,323,0.576538626303013,0.5081155695178259,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-16 14:28:26,8710000US3610003,10003,56024,777,329,0.587248322147651,0.5274525203484223,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-17 14:26:28,8710000US3610003,10003,56024,794,337,0.6015279166071683,0.5482769289352184,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-18 13:48:04,8710000US3610003,10003,56024,812,342,0.6104526631443667,0.567018896663335,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-19 13:25:22,8710000US3610003,10003,56024,830,347,0.619377409681565,0.5854633728402115,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-20 14:30:15,8710000US3610003,10003,56024,840,351,0.6265172069113237,0.6036103574658482,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-21 12:57:29,8710000US3610003,10003,56024,857,355,0.6336570041410824,0.6131300871055264,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-22 14:28:25,8710000US3610003,10003,56024,864,358,0.6390118520634014,0.6258032271883481,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-23 13:14:42,8710000US3610003,10003,56024,908,363,0.6479365986005997,0.6294921224237234,"ZCTA5 10003, New York",28559,23557,679,41,3204,6,437,635
2020-04-01 12:35:56,8710000US3610004,10004,3089,38,16,0.5179669796050502,0.5179669796050502,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-03 18:56:56,8710000US3610004,10004,3089,42,19,0.6150857882809971,0.5665263839430237,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-04 18:32:26,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.5935038307974533,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-05 17:30:00,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.6069925542246681,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-07 18:35:58,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.6393654904499837,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-08 18:03:33,8710000US3610004,10004,3089,47,20,0.6474587245063127,0.6409841372612495,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-09 17:31:46,8710000US3610004,10004,3089,48,21,0.6798316607316284,0.6539333117513758,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-10 17:41:39,8710000US3610004,10004,3089,53,22,0.712204596956944,0.6717384266752995,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-11 17:36:46,8710000US3610004,10004,3089,54,22,0.712204596956944,0.6798316607316284,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-12 18:22:47,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.6906226394734003,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-13 17:55:07,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.7068091075860581,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-14 17:13:18,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.7229955756987159,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-15 15:13:46,8710000US3610004,10004,3089,60,23,0.7445775331822596,0.7337865544404877,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-16 14:28:26,8710000US3610004,10004,3089,60,24,0.7769504694075753,0.7445775331822596,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-17 14:26:28,8710000US3610004,10004,3089,60,24,0.7769504694075753,0.7553685119240314,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-18 13:48:04,8710000US3610004,10004,3089,62,24,0.7769504694075753,0.7607640012949174,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-19 13:25:22,8710000US3610004,10004,3089,64,24,0.7769504694075753,0.7661594906658032,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-20 14:30:15,8710000US3610004,10004,3089,65,25,0.809323405632891,0.7769504694075752,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-21 12:57:29,8710000US3610004,10004,3089,66,26,0.8416963418582066,0.793136937520233,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-22 14:28:25,8710000US3610004,10004,3089,67,26,0.8416963418582066,0.8093234056328906,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-23 13:14:42,8710000US3610004,10004,3089,71,26,0.8416963418582066,0.8147188950037766,"ZCTA5 10004, New York",1692,1226,49,6,368,0,14,29
2020-04-01 12:35:56,8710000US3610005,10005,7135,81,25,0.35038542396636296,0.35038542396636296,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-03 18:56:56,8710000US3610005,10005,7135,94,28,0.3924316748423266,0.37140854940434476,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-04 18:32:26,8710000US3610005,10005,7135,95,28,0.3924316748423266,0.37841625788367206,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-05 17:30:00,8710000US3610005,10005,7135,96,29,0.4064470918009811,0.3854239663629993,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-07 18:35:58,8710000US3610005,10005,7135,103,32,0.44849334267694463,0.40995094604064475,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-08 18:03:33,8710000US3610005,10005,7135,104,32,0.44849334267694463,0.41765942536790474,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-09 17:31:46,8710000US3610005,10005,7135,108,36,0.5045550105115627,0.4400840925017519,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-10 17:41:39,8710000US3610005,10005,7135,109,36,0.5045550105115627,0.4765241765942536,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-11 17:36:46,8710000US3610005,10005,7135,112,37,0.5185704274702173,0.4849334267694464,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-12 18:22:47,8710000US3610005,10005,7135,116,38,0.5325858444288718,0.49287549637935063,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-13 17:55:07,8710000US3610005,10005,7135,117,39,0.5466012613875262,0.5092268161644475,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-14 17:13:18,8710000US3610005,10005,7135,122,40,0.5606166783461808,0.5279140387759869,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-15 15:13:46,8710000US3610005,10005,7135,126,41,0.5746320953048353,0.539593552908199,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-16 14:28:26,8710000US3610005,10005,7135,130,42,0.5886475122634899,0.5536089698668535,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-17 14:26:28,8710000US3610005,10005,7135,133,44,0.6166783461807989,0.5699602896519504,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-18 13:48:04,8710000US3610005,10005,7135,134,44,0.6166783461807989,0.5839757066106049,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-19 13:25:22,8710000US3610005,10005,7135,137,44,0.6166783461807989,0.5956552207428171,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-20 14:30:15,8710000US3610005,10005,7135,137,44,0.6166783461807989,0.6049988320485867,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-21 12:57:29,8710000US3610005,10005,7135,140,44,0.6166783461807989,0.612006540527914,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-22 14:28:25,8710000US3610005,10005,7135,140,44,0.6166783461807989,0.6166783461807989,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-23 13:14:42,8710000US3610005,10005,7135,144,45,0.6306937631394535,0.6190142490072413,"ZCTA5 10005, New York",4251,2995,144,5,897,2,91,117
2020-04-01 12:35:56,8710000US3610006,10006,3011,24,6,0.19926934573231483,0.19926934573231483,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-03 18:56:56,8710000US3610006,10006,3011,26,7,0.23248090335436733,0.21587512454334107,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-04 18:32:26,8710000US3610006,10006,3011,28,7,0.23248090335436733,0.2214103841470165,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-05 17:30:00,8710000US3610006,10006,3011,30,7,0.23248090335436733,0.2241780139488542,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-07 18:35:58,8710000US3610006,10006,3011,33,8,0.2656924609764198,0.24078379275988043,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-08 18:03:33,8710000US3610006,10006,3011,36,8,0.2656924609764198,0.2457655264031883,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-09 17:31:46,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.2524078379275988,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-10 17:41:39,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.26569246097641974,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-11 17:36:46,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.26569246097641974,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-12 18:22:47,8710000US3610006,10006,3011,43,10,0.33211557622052473,0.2767629801837706,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-13 17:55:07,8710000US3610006,10006,3011,44,11,0.3653271338425772,0.2933687589947968,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-14 17:13:18,8710000US3610006,10006,3011,46,11,0.3653271338425772,0.30997453780582307,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-15 15:13:46,8710000US3610006,10006,3011,49,12,0.39853869146462967,0.33211557622052473,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-16 14:28:26,8710000US3610006,10006,3011,52,13,0.4317502490866822,0.35979187423890174,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-17 14:26:28,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.39300343186095427,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-18 13:48:04,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.41514447027565593,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-19 13:25:22,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.4317502490866822,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-20 14:30:15,8710000US3610006,10006,3011,55,14,0.46496180670873466,0.4483560278977084,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-21 12:57:29,8710000US3610006,10006,3011,58,15,0.49817336433078707,0.46496180670873466,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-22 14:28:25,8710000US3610006,10006,3011,58,15,0.49817336433078707,0.4782464297575556,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-23 13:14:42,8710000US3610006,10006,3011,61,15,0.49817336433078707,0.4815675855197609,"ZCTA5 10006, New York",1791,1240,89,1,360,0,60,41
2020-04-01 12:35:56,8710000US3610007,10007,6988,67,26,0.3720663995420721,0.3720663995420721,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-03 18:56:56,8710000US3610007,10007,6988,75,28,0.40068689181453926,0.38637664567830565,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-04 18:32:26,8710000US3610007,10007,6988,78,29,0.4149971379507728,0.3959168097691281,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-05 17:30:00,8710000US3610007,10007,6988,81,29,0.4149971379507728,0.40068689181453926,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-07 18:35:58,8710000US3610007,10007,6988,86,30,0.42930738408700636,0.4149971379507728,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-08 18:03:33,8710000US3610007,10007,6988,90,30,0.42930738408700636,0.41785918717801956,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-09 17:31:46,8710000US3610007,10007,6988,95,31,0.4436176302232398,0.42644533485975966,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-10 17:41:39,8710000US3610007,10007,6988,102,32,0.45792787635947335,0.4400400686891815,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-11 17:36:46,8710000US3610007,10007,6988,103,32,0.45792787635947335,0.44361763022323986,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-12 18:22:47,8710000US3610007,10007,6988,107,34,0.48654836863194045,0.45077275329135663,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-13 17:55:07,8710000US3610007,10007,6988,109,34,0.48654836863194045,0.460312917382179,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-14 17:13:18,8710000US3610007,10007,6988,112,35,0.500858614768174,0.472238122495707,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-15 15:13:46,8710000US3610007,10007,6988,115,35,0.500858614768174,0.48177828658652927,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-16 14:28:26,8710000US3610007,10007,6988,118,36,0.5151688609044075,0.49131845067735164,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-17 14:26:28,8710000US3610007,10007,6988,123,37,0.529479107040641,0.5032436557908796,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-18 13:48:04,8710000US3610007,10007,6988,127,39,0.5580995993131082,0.5151688609044075,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-19 13:25:22,8710000US3610007,10007,6988,130,40,0.5724098454493417,0.529479107040641,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-20 14:30:15,8710000US3610007,10007,6988,134,41,0.5867200915855753,0.5437893531768746,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-21 12:57:29,8710000US3610007,10007,6988,142,42,0.6010303377218088,0.5604846403358137,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-22 14:28:25,8710000US3610007,10007,6988,143,42,0.6010303377218088,0.5838580423583285,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-23 13:14:42,8710000US3610007,10007,6988,151,42,0.6010303377218088,0.5867200915855753,"ZCTA5 10007, New York",2840,2322,74,3,376,1,23,41
2020-04-01 12:35:56,8710000US3610009,10009,61347,450,181,0.29504295238560974,0.29504295238560974,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-03 18:56:56,8710000US3610009,10009,61347,548,236,0.3846968881933917,0.3398699202895007,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-04 18:32:26,8710000US3610009,10009,61347,581,253,0.41240810471579703,0.36404931509826616,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-05 17:30:00,8710000US3610009,10009,61347,597,262,0.4270787487570704,0.3798066735129672,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-07 18:35:58,8710000US3610009,10009,61347,662,298,0.4857613249221641,0.4274862666471058,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-08 18:03:33,8710000US3610009,10009,61347,691,308,0.5020620405235791,0.44240142142240046,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-09 17:31:46,8710000US3610009,10009,61347,730,333,0.5428138295271162,0.47402480968914534,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-10 17:41:39,8710000US3610009,10009,61347,782,348,0.5672649029292386,0.5244755244755245,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-11 17:36:46,8710000US3610009,10009,61347,797,349,0.5688949744893801,0.5333594144782956,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-12 18:22:47,8710000US3610009,10009,61347,851,381,0.6210572644139077,0.5479757228008976,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-13 17:55:07,8710000US3610009,10009,61347,879,389,0.6340978368950397,0.5726984747963769,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-14 17:13:18,8710000US3610009,10009,61347,918,407,0.6634391249775865,0.5995946555387114,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-15 15:13:46,8710000US3610009,10009,61347,1041,470,0.7661336332665004,0.6368146228286088,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-16 14:28:26,8710000US3610009,10009,61347,1074,480,0.7824343488679154,0.6726761971517217,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-17 14:26:28,8710000US3610009,10009,61347,1107,494,0.8052553507098962,0.7120695931884744,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-18 13:48:04,8710000US3610009,10009,61347,1150,501,0.8166658516308866,0.7446710243913043,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-19 13:25:22,8710000US3610009,10009,61347,1180,518,0.844377068153292,0.7797175629343464,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-20 14:30:15,8710000US3610009,10009,61347,1194,522,0.8508973543938579,0.8109606011703915,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-21 12:57:29,8710000US3610009,10009,61347,1230,530,0.8639379268749898,0.8272613167718065,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-22 14:28:25,8710000US3610009,10009,61347,1232,530,0.8639379268749898,0.8479632255856033,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-23 13:14:42,8710000US3610009,10009,61347,1312,547,0.8916491433973951,0.8552442118875687,"ZCTA5 10009, New York",30182,20824,2491,115,3503,10,2206,1033
2020-04-01 12:35:56,8710000US3610010,10010,31834,282,101,0.3172708424954451,0.3172708424954451,"ZCTA5 10010, New York",16556,13050,739,34,2113,3,276,341
